Close,Net Chg,Open,High,Low,Tick Count,Volume
83.6,-0.77,84.36,84.45,82.81,407163,134066836
84.69,1.09,84.13,85.15,83.56,439898,151843138
84.65,-0.04,84.68,85.09,83.3,268559,93541072
87.22,2.57,86.4,87.26,86.07,365456,129370073
87.39,0.17,87.22,87.95,86.53,427748,162599600
85.189,-2.201,86.11,86.36,84.84,407185,148758290
84.55,-0.639,85.19,86.15,84.47,289816,108672981
83.49,-1.06,84.98,85.4,82.95,503736,168415133
82.83,-0.66,83.49,83.69,82.21,434170,149894438
82.35,-0.48,81.57,83.14,81.31,431140,151741207
82.58,0.23,82.36,83.18,81.71,286334,105735639
82.71,0.13,83.1,83.4,82.22,417391,136180635
83.74,1.03,82.73,84.36,82.67,327263,118554629
84.37,0.63,82.7,85.18,82.12,581776,202287540
84.57,0.2,84.37,85.29,84.11,383956,157263034
87.05,2.48,84.86,87.15,84.68,479634,170344525
86.99,-0.06,87.05,87.34,86.41,379890,154696328
87.25,0.26,86.96,87.74,86.32,352912,121207511
87.1,-0.15,87.26,87.55,86.48,243130,99025267
83.37,-3.73,86.27,87.03,83.12,788215,283884199
83.11,-0.26,83.37,84.8,82.45,453798,159459767
83.34,0.23,83.45,84.05,82.88,478880,157362340
83.6,0.26,83.34,84,82.4,361856,136120196
82.15,-1.45,82.17,82.96,81.3,628602,216653643
83.66,1.51,82.15,83.82,81.05,561481,203870552
83.31,-0.35,83.55,84.24,82.75,450707,144202292
82.76,-0.55,83.31,84.01,82.74,325829,119939793
79.4,-3.36,80.16,80.62,79.17,608481,217513044
79.22,-0.18,79.39,80.45,79.17,479491,205571398
79.14,-0.08,79.79,79.94,78.28,578600,204653360
79.03,-0.11,79.14,79.44,78.54,347365,129195767
79.39,0.36,79.84,80.15,78.51,470517,161407638
78.181,-1.209,79.4,79.41,78.02,334894,117533010
76.13,-2.051,76.73,77.89,75.77,594594,214187513
77.42,1.29,76.13,78.34,75.84,591987,217531998
75.69,-1.73,78.27,78.27,75.31,543482,178623309
74.65,-1.04,75.69,77.725,74.59,458294,170130129
76.56,1.91,75.29,76.59,74.84,604965,209825371
77.48,0.92,76.57,77.95,76.52,462560,173373837
76.18,-1.3,77.14,77.36,75.63,644542,220671897
76.872,0.692,76.18,78.42,76.18,561106,201492874
76.93,0.058,77.82,78.375,76.53,489301,174587134
75.62,-1.31,76.93,79.667,75.53,409716,154322732
75.02,-0.6,74.01,75.39,73.81,595249,203601821
73.93,-1.09,75.03,75.58,73.85,472399,188114740
71.04,-2.89,72.52,72.92,70.87,625090,218964870
70.6,-0.44,71.04,71.75,70.37,424341,160353912
70.06,-0.54,71.61,71.7,69.64,662244,228690876
70.07,0.01,70.06,71.5,69.76,497714,179790829
71.34,1.27,71.23,71.95,70.41,689754,239237307
71.73,0.39,71.33,72.87,70.073,462707,169463868
69.41,-2.32,70.1,70.87,68.8,686240,227817768
68.8,-0.61,69.41,69.43,68.17,519062,188225257
67.74,-1.06,69.4,70.45,67.59,677600,249519491
68.92,1.18,67.74,69.8,67.1,455246,171469315
68.34,-0.58,67.95,70,67.95,575521,185720546
68.11,-0.23,68.34,68.98,67.73,366777,140696650
71.59,3.48,69.51,72.08,69.37,616263,211709290
72.17,0.58,71.59,72.37,71.23,430098,151672484
72.28,0.11,73,73.75,72.18,612330,205418484
72.64,0.36,72.27,73.32,71.83,369112,130599449
74.17,1.53,72.62,74.48,71.97,578473,195483890
75.5,1.33,74.17,75.75,72.644,411535,146906646
75.78,0.28,76.01,76.39,74.73,595495,197644702
76.09,0.31,75.77,76.33,75.47,275555,101086550
77.68,1.59,76.96,77.96,76.55,490015,170364531
75.86,-1.82,77.675,77.97,75.81,338184,140352996
77.2,1.34,76.07,77.41,75.45,454101,161944388
78.18,0.98,77.21,78.3,75.899,351096,154479591
78.23,0.05,77.81,78.35,77.07,457401,168271426
79.93,1.7,78.23,80.9,77.7,647877,243244570
79.38,-0.55,80.93,81,78.72,626527,224703739
78.94,-0.44,79.37,79.85,78.69,321992,132992152
77.26,-1.68,78.76,78.86,77.19,494755,169412684
76.71,-0.55,77.25,77.55,76.53,412572,145237335
79.81,3.1,78.74,80.53,78.4,585643,192591501
82.24,2.43,79.82,82.29,79.6,486421,163538657
82.26,0.02,81.24,82.36,80.87,570664,177719047
80.54,-1.72,82.27,82.27,80.51,383660,119863224
81,0.46,81.23,82.7,80.88,618163,203315622
81.45,0.45,81,82.47,79.06,586420,201799310
82.99,1.54,82.25,83.25,81.48,629442,216725797
83.11,0.12,82.99,83.3,82.04,434659,152461967
81.88,-1.23,82.05,82.53,81.5,480004,154598706
81.61,-0.27,81.88,82.37,81.31,398541,131936952
78.78,-2.83,79.8,79.87,78.41,498591,164853596
78.79,0.01,78.78,78.94,77.96,402435,136922839
80.21,1.42,79.56,80.32,79.05,438928,152050814
79.52,-0.69,80.21,81.08,79.15,480799,166178795
80.55,1.03,78.53,80.92,78.33,560292,193362298
81.06,0.51,80.55,81.42,78.4,396548,146344764
83.85,2.79,83.08,84.61,82.73,665331,230729938
83.43,-0.42,83.86,84.46,83.02,455766,167687428
83.56,0.13,83.49,83.76,82.67,466100,140859469
84.26,0.7,83.56,84.28,82.9,338889,110087481
82.59,-1.67,83.34,84.275,82.29,387603,122993919
83.6,1.01,82.6,83.81,82.42,314798,120103804
81.79,-1.81,82.25,82.65,81.67,380457,146507842
81.65,-0.14,81.79,82.37,81.51,203967,85441752
82.71,1.06,82.06,82.94,81.54,341960,123318394
82.53,-0.18,82.71,82.81,81.6,245772,82983315
84.87,2.34,84.67,85.19,84.33,369583,139671328
85.81,0.94,84.87,85.82,84.73,258130,95927910
85.59,-0.22,84.92,85.73,84.58,285528,99005440
85.83,0.24,85.591,86.54,85.1,242136,102575866
84.38,-1.45,85.03,85.76,84.08,346430,130857295
84.35,-0.03,84.37,84.94,84.1,254784,100535437
84.52,0.17,83.84,84.885,83.61,325986,116061980
85.25,0.73,84.51,85.42,83.87,267677,109991708
85.79,0.54,85.93,85.97,84.77,332925,119146544
86.5,0.71,85.79,87.15,85.37,320855,153371261
87.17,0.67,86.83,87.24,86.14,328027,117251187
87.08,-0.09,87.18,87.65,86.95,244392,107726380
83.74,-3.34,85.54,85.66,83.73,333159,130952936
83.43,-0.31,83.74,85.1,83.34,224917,104644961
84.305,0.875,82.82,84.64,82.75,381978,152410831
85.06,0.755,84.3,85.13,84.03,269591,103804693
85.54,0.48,84.29,86.13,84.07,448699,175555164
84.54,-1,85.54,86.34,84.34,312520,125722850
84.701,0.161,84.71,84.97,83.63,339804,133467704
85.37,0.669,84.702,85.42,84.15,298110,134778392
86.83,1.46,86.03,86.96,85.69,304831,110694716
86.66,-0.17,86.81,87.31,85.74,353842,141307013
85.92,-0.74,85.68,87.01,85.56,374712,145937917
85.84,-0.08,85.92,86.37,85.54,290481,111706000
85.86,0.02,84.97,86.31,84.76,328840,134068819
85.57,-0.29,85.86,86.59,85.53,218562,89713263
87.83,2.26,86.52,87.88,86.3,290273,114077328
87.39,-0.44,87.83,88.36,86.35,339823,145100858
87.3,-0.09,88.55,89.02,87.15,394388,154470184
87.42,0.12,87.31,88.62,86.92,274762,113489250
87.88,0.46,87.44,87.89,86.72,304587,114921196
87.89,0.01,87.89,88.21,87.13,195655,93854395
89.821,1.931,88.55,90.06,88.38,345505,137235530
90.87,1.049,89.83,90.94,88.626,266215,114629125
90.08,-0.79,90.57,90.93,89.88,321896,127897442
90.57,0.49,90.08,90.69,89.84,199985,83308290
90.985,0.415,91.68,91.74,90.61,341493,139079857
91.98,0.995,90.98,92.2,90.9,278781,120763452
90.995,-0.985,93.01,93.15,90.98,389326,158115928
90.86,-0.135,91,91.11,90.28,296860,120224718
92.56,1.7,92.03,92.8,91.44,407189,154376508
92.98,0.42,92.56,93.22,92.32,271489,104147050
91.67,-1.31,91.7,92.11,91.04,301440,113536458
91.24,-0.43,91.67,91.94,91.06,212981,103250430
90.13,-1.11,91.63,91.83,89.85,339529,128869643
90.97,0.84,90.12,91.69,90.05,285276,127279930
88.61,-2.36,89.74,90.01,88.6,378745,139943653
88.68,0.07,88.62,89.36,88.5,270308,102660086
89.4,0.72,88.72,89.85,88.5,328618,130186908
89.44,0.04,89.4,90.12,89.32,221195,90358674
88.635,-0.805,89.37,90,88.59,309933,122571642
88.71,0.075,88.63,88.84,88.15,219932,95201303
90.42,1.71,89.55,90.63,89.37,284385,114414285
91.23,0.81,90.42,91.34,89.77,177848,92362905
91.77,0.54,91.18,91.89,90.81,270701,107843231
91.12,-0.65,91.78,91.97,91.03,165740,71574475
91.52,0.4,91.95,92.8,91.17,343330,142605031
90.51,-1.01,91.52,91.92,90.41,263119,112279962
88.909,-1.601,89.46,89.8,88.72,328153,134134628
89.21,0.301,88.89,89.24,88.26,234945,96825356
89.66,0.45,89.46,89.92,88.68,257507,99194959
89.02,-0.64,89.66,90,89,126012,50617774
91.28,2.26,88.36,91.42,88.32,334264,134554703
91.3,0.02,91.28,91.56,90.79,190547,79695272
91.39,0.09,91.44,91.75,90.93,261508,113238316
89.67,-1.72,91.387,91.39,89.53,236521,105755031
90.76,1.09,90.46,91.03,89.1,388452,168984530
90.92,0.16,90.77,91.34,90.4,207891,89756018
91.27,0.35,91.42,91.68,90.68,272391,128227035
92.53,1.26,91.27,93.7,90.81,155102,78963761
94.69,2.16,93.67,94.91,93.43,308579,132114707
94.77,0.08,94.68,95.17,94.38,232278,102270567
94.8,0.03,94.4,95.37,87.53,327471,133644354
94.85,0.05,94.79,95.22,94.65,171862,68952793
93.01,-1.84,94.04,94.13,92.93,276539,109770119
93.65,0.64,93,93.67,92.76,234972,97069482
94.35,0.7,94,94.44,93.3,277979,109007754
94.53,0.18,94.35,94.67,94.26,204419,80530613
94.71,0.18,95.49,95.67,93.8,394995,160708731
94.55,-0.16,94.71,94.89,93.94,193394,76954962
93.39,-1.16,93.84,93.99,93.04,259295,98668684
94.16,0.77,93.39,95.1,93.32,236761,101277498
94.63,0.47,94.69,94.99,94.02,277973,111248953
94.64,0.01,94.63,95.145,94.46,190617,71066212
93.75,-0.89,95.48,95.49,93.68,323570,134676867
94.4,0.65,93.74,94.41,93.19,265132,117933847
96.09,1.69,94.58,96.09,94.56,313646,131572755
94.82,-1.27,96.08,96.11,94.81,248457,96296376
94.51,-0.31,94.4,94.8,94,236883,92609581
95.08,0.57,94.51,95.14,94.45,150279,67057405
92.57,-2.51,93.96,94.02,92.53,313512,116815309
92.9,0.33,92.57,93.01,92.42,192530,71084958
91.95,-0.95,93.23,93.29,91.75,307468,111818430
91.64,-0.31,91.95,92.29,91.58,214210,83782055
91.93,0.29,91.6,92.03,90.83,350236,127412654
91.55,-0.38,91.921,92.33,91.41,203376,71294202
92.61,1.06,91.69,92.67,91.25,321601,103926588
92.219,-0.391,92.61,92.63,92.02,179023,68010719
89.51,-2.709,91.14,91.19,89.35,301722,120417909
89.28,-0.23,89.51,89.96,89.25,196945,86977594
89.46,0.18,89.47,89.88,88.85,301516,118096477
89.35,-0.11,89.47,89.77,89.21,130732,50855295
90.81,1.46,90.16,91.08,90.04,208762,75452904
90.118,-0.692,90.81,90.88,89.6,283793,114463559
92.03,1.912,89.67,92.17,89.57,361691,147390475
92.08,0.05,92.02,92.1,91.37,213141,93355377
91.7,-0.38,91.77,92.04,91.27,256383,94927207
91.79,0.09,91.69,92.24,91.52,139331,53142402
92.66,0.87,92.11,92.81,91.6,233589,86134839
92.7,0.04,92.66,92.82,92.42,125979,55644205
91.52,-1.18,92.72,93.06,91.27,305172,118712258
91.95,0.43,91.52,92.1,91.37,175604,78829582
92.95,1,92.34,93.23,92.33,254679,89780094
92.33,-0.62,92.95,92.96,92.21,156733,54136461
90.24,-2.09,91.13,91.16,90.09,263386,93154888
89.77,-0.47,90.24,90.3,89.76,154362,61514575
89.48,-0.29,88.94,89.67,88.66,262716,98452630
89.8,0.32,89.48,89.93,89.2,149995,54258361
89.1,-0.7,89.71,89.82,88.69,241989,88492900
88.07,-1.03,89.11,89.31,88,214662,83109982
87.8,-0.27,88.59,88.8,87.08,331268,120574614
88,0.2,87.8,88.34,87,240779,94320370
87.83,-0.17,87.7,88.49,87.35,282199,98595157
87.95,0.12,87.83,88.22,87.67,139175,50155567
89.68,1.73,88.31,89.75,87.59,304120,105400317
90.12,0.44,89.69,90.17,89.53,186663,80112538
90.35,0.23,90.38,90.64,89.73,278924,85582780
90.63,0.28,90.36,90.69,90.11,155586,68157428
92.81,2.18,91.81,92.81,91.68,205423,92160472
93.3,0.49,92.809,93.51,92.77,189132,103683350
93.12,-0.18,93,93.55,92.82,209921,80605589
94.15,1.03,93.13,94.51,93.075,207020,95675863
94.02,-0.13,94.06,94.15,93.54,193388,70054230
94.15,0.13,94.03,94.32,93.74,119310,47801912
94.58,0.43,94.68,95,94.19,215716,78783997
95.131,0.551,94.58,95.29,94.47,151913,68771304
94.74,-0.391,95.87,95.9,94.42,246420,107341964
95.57,0.83,94.73,95.6,94.64,153230,79963969
95.76,0.19,94.96,96.13,94.75,230399,110235121
95.55,-0.21,95.76,95.9,95.29,137840,60818834
97.81,2.26,95.61,97.91,95.53,271470,130121364
97.661,-0.149,97.813,98.08,97.48,177608,86140361
97.52,-0.141,97.2,97.64,96.69,206743,83419789
98.06,0.54,97.53,98.14,97.53,130327,51645615
97.57,-0.49,97.88,98.4,97.34,216138,87178111
98.35,0.78,97.57,98.38,97.53,116644,51815366
97.58,-0.77,97.66,98.37,97.06,234616,97731286
98.09,0.51,97.58,98.25,97.48,155268,68166636
97.09,-1,97.44,97.93,97.02,232221,101172209
97.652,0.562,97.1,97.8,96.98,144954,63853698
99.45,1.798,98.83,99.83,98.6,265692,113123052
98.67,-0.78,99.46,99.64,98.65,174347,82526327
98.992,0.322,98.65,99.46,98.38,249124,105298144
98.81,-0.182,98.99,99.47,98.69,159560,66208630
100.17,1.36,99.85,100.35,99.31,236592,98252712
100.44,0.27,100.17,100.53,100.04,121658,56306098
100.66,0.22,99.99,100.84,99.78,211972,83468199
100.7,0.04,100.66,100.71,100.15,150079,65461800
100.2,-0.5,100.77,100.855,99.58,224706,98958553
100.41,0.21,100.21,100.79,100.03,135727,64526892
100.02,-0.39,100.87,101.02,99.7,203462,99986668
99.89,-0.13,100.01,100.22,99.42,134848,66381357
101.96,2.07,100.94,102,100.39,234690,117723488
101.202,-0.758,101.97,102.03,101,128903,60443301
100.52,-0.682,100.74,101.22,100.41,162436,68177436
100.99,0.47,100.52,101,100.27,101194,44775596
99.51,-1.48,100.54,100.61,99.46,205943,83122594
99.73,0.22,99.51,100.12,99.5,127281,52969496
101.15,1.42,99.56,101.2,99.54,207184,97458632
100.8,-0.35,101.15,101.56,100.49,218854,92601233
101.17,0.37,101.26,101.61,100.26,231828,99297817
101.57,0.4,101.17,101.59,100.7,121812,51022410
100.02,-1.55,101.52,101.6,99.7,233798,110235093
100.79,0.77,100.01,100.81,99.86,123555,54211771
98.54,-2.25,98.85,98.95,98.17,245152,106762721
98.31,-0.23,98.53,98.65,98.115,176983,96636900
99.21,0.9,98.53,99.37,98.35,239320,101883823
99.09,-0.12,99.2,99.44,99.01,131765,48323832
100.13,1.04,98.31,100.3,98.25,249004,110926586
99.96,-0.17,100.14,100.22,99.61,128225,56507429
100.82,0.86,100.09,100.93,99.87,187524,88047814
100.99,0.17,100.82,101.22,100.67,122649,58564792
102.73,1.74,101.82,102.95,101.62,253596,113734406
102.97,0.24,102.74,103.13,102.5,144357,75005878
102.8,-0.17,103.39,103.95,102.8,241809,91572843
102.94,0.14,102.81,103.21,102.59,159999,71129480
103.29,0.35,103.37,104.26,103.12,256655,112264089
103.16,-0.13,103.29,103.5,102.94,140651,68017525
102.88,-0.28,102.84,103.64,102.49,235007,111117967
103.17,0.29,102.88,103.32,102.86,114437,56744446
102.72,-0.45,103.11,103.17,101.94,191266,97122478
103.4,0.68,102.72,103.72,102.72,149632,74746150
103.12,-0.28,104.23,104.35,102.67,202806,87925711
103.38,0.26,103.13,103.45,102.99,93304,42882559
102.02,-1.36,102.37,102.56,101.79,190313,86906009
102.46,0.44,102.03,102.58,101.95,117097,68520111
100.47,-1.99,101.95,103.24,100.23,361976,187471633
100.2,-0.27,100.47,100.75,99.99,190646,97356016
100.24,0.04,99.78,100.44,99.57,225765,95184554
99.82,-0.42,100.24,100.41,99.8,114782,58428673
100.275,0.455,100.4,100.77,99.59,196604,78172510
100.65,0.375,100.28,100.77,99.92,92410,38205155
101.99,1.34,100.85,102.05,100.55,171370,71462132
102.06,0.07,101.98,102.09,101.62,101625,41701042
102.68,0.62,103,103.05,102.39,168497,71548622
102.94,0.26,102.69,103.01,102.51,95444,42697211
103.88,0.94,103.12,104.08,102.8,182892,76455961
103.73,-0.15,103.89,103.94,103.18,150342,63538792
104.205,0.475,103.8,104.36,103.22,183408,82059925
104.79,0.585,104.202,104.86,104.056,122471,58825191
104.62,-0.17,104.99,105.3,104.28,202624,93285572
104.77,0.15,104.62,104.98,104.42,86459,38537498
104.66,-0.11,103.88,104.9,103.87,159983,69823788
105.28,0.62,104.66,105.46,103.15,119325,53641168
105.78,0.5,105.45,105.85,104.76,226532,105969997
105.72,-0.06,105.77,106.11,105.5,115442,58474195
107.201,1.481,106.1,107.24,105.73,213165,106124122
107.33,0.129,107.2,107.34,106.91,141991,72009488
106.69,-0.64,107.17,108.06,106.57,315971,124774996
107.16,0.47,106.7,107.4,106.64,133898,64007111
106.91,-0.25,107.15,107.16,106.36,205030,89839377
106.72,-0.19,106.912,107.15,106.71,99665,41185664
106.38,-0.34,105.89,107,105.66,176610,72362816
106.45,0.07,106.38,106.72,106.19,103583,45395648
107.08,0.63,107.08,107.37,106.6,184372,75389898
107.07,-0.01,107.09,107.31,106.96,90728,46776079
107.23,0.16,107.32,107.41,106.68,164412,64828612
106.18,-1.05,107.23,108.03,105.99,258927,136475757
104.95,-1.23,106.41,106.64,104.77,281219,114984485
105.01,0.06,104.95,105.33,104.55,191147,83491008
104.38,-0.63,104.78,105.36,104.09,242159,111252399
104.45,0.07,104.38,104.93,104.3,128009,68369582
106.38,1.93,104.85,106.47,104.83,159566,65355974
106.32,-0.06,106.37,106.55,106.01,88236,42392329
106.44,0.12,106.51,107.02,105.78,214260,87024688
106,-0.44,106.44,106.52,106,83301,36009678
106.15,0.15,106.36,106.46,104.62,284597,124258539
105.59,-0.56,106.14,106.25,105.15,199849,87837160
103.53,-2.06,105.34,105.37,103.36,305524,139421262
102.971,-0.559,103.53,103.95,102.95,164777,79624614
102.98,0.009,102.02,103.1,101.99,317020,136350605
102.49,-0.49,102.98,103.03,102.36,121135,49630665
103.78,1.29,102.9,103.86,102.6,221886,86872599
104.02,0.24,103.79,104.32,103.59,113388,47491368
105.58,1.56,104.77,106.11,104.71,230998,97303337
105.51,-0.07,105.58,105.7,104.73,206806,90348342
105.51,0,105.27,105.91,105.07,213821,91159653
105.8,0.29,105.52,105.87,105.21,115305,50439631
106.84,1.04,106.55,107.17,106.15,231252,98579344
106.61,-0.23,106.84,106.98,106.5,128648,58752229
106.91,0.3,106.64,107.03,106.36,165033,74441645
107.26,0.35,106.91,107.26,106.76,89280,39237062
107.915,0.655,107.76,108.09,107.65,112501,49920042
107.68,-0.235,107.92,107.98,107.28,122686,55428972
107.45,-0.23,107.39,107.65,106.76,216047,91889109
107.46,0.01,107.46,107.65,107.09,100859,45051981
108.81,1.35,108.72,108.98,108.26,194217,89865592
109.31,0.5,108.81,109.42,108.5,128966,69528854
109.17,-0.14,108.78,109.26,108.73,182332,78030305
109.71,0.54,109.18,109.71,109.1,120393,56224790
109.019,-0.691,108.8,109.06,108.23,242455,96624360
108.89,-0.129,109.01,109.27,108.72,142097,63357045
109.88,0.99,109.07,110.03,108.73,193813,81135808
109.79,-0.09,109.89,110.13,109.78,106417,55434564
109.04,-0.75,109.95,109.985,108.68,235152,100405536
109.211,0.171,109.04,109.889,108.83,124259,59123285
109.81,0.599,109.04,110.31,108.99,213614,95099660
108.23,-1.58,109.82,110.02,108.15,208143,105145861
108.47,0.24,108.19,108.62,107.5,257835,112941889
109.33,0.86,108.46,109.68,108.37,170883,85034672
108.17,-1.16,109.69,109.76,108.06,283418,118325129
108.08,-0.09,108.17,108.29,107.63,209674,88348581
107.07,-1.01,108.2,109.31,106.69,376711,151608017
106.91,-0.16,107.07,108.081,106.61,172531,70773489
106.34,-0.57,107.03,107.39,106.16,349329,139600281
106.42,0.08,106.34,107.01,106.18,175257,72161427
105.29,-1.13,106.15,106.478,104.84,364752,139847186
104.41,-0.88,105.3,105.46,104.35,211943,83937642
106.27,1.86,105.19,106.42,104.94,265717,99679383
106.65,0.38,106.27,106.86,106.24,159595,66519945
104.06,-2.59,106.3,106.62,103.8,414771,168344279
103.56,-0.5,104.04,104.52,103.44,324866,124618106
103.9,0.34,104.13,105.41,103.08,404846,150909287
104.32,0.42,103.9,104.49,103.08,233292,85651997
104.22,-0.1,103.74,104.62,103.54,363311,133393509
104.65,0.43,104.22,104.8,104.13,177143,62661102
105.69,1.04,105.51,106.26,105.25,280905,103509476
104.92,-0.77,105.68,106.33,104.65,298873,114796790
106.46,1.54,105.66,106.67,105.44,277211,99130067
106.85,0.39,106.46,106.88,106.31,149689,53678556
107.07,0.22,106.26,107.4,106.05,293477,105056095
107.13,0.06,107.08,107.25,106.66,112861,39487170
108.96,1.83,107.95,109.05,107.87,213623,79085399
109.57,0.61,108.96,109.63,108.92,137499,55002034
109.22,-0.35,109.31,109.93,108.97,261013,101390898
109.59,0.37,109.22,109.8,109.12,123870,43717914
109.97,0.38,110.31,110.82,109.63,294909,109688875
110.15,0.18,109.98,110.18,109.62,125923,47332202
109.37,-0.78,110,110.57,109.18,258719,94283246
109.03,-0.34,109.37,109.58,108.75,133414,46150685
109.961,0.931,109.31,110.09,108.75,243814,86728766
109.62,-0.341,109.96,109.98,109.1,122367,43672134
111.33,1.71,110.38,111.57,110.32,215087,94667825
111.21,-0.12,111.34,111.69,110.84,157921,76448557
111,-0.21,110.92,111.23,110.5,211032,83436046
111.339,0.339,111,111.39,110.89,101128,42803418
110.76,-0.579,111.26,111.43,110.57,198646,85115175
111.27,0.51,110.758,111.32,110.745,100683,40325019
109.42,-1.85,110.51,111.306,109.13,297400,116381712
109.8,0.38,109.42,110,109.34,145150,56342519
109.19,-0.61,109.25,109.76,109.01,201063,69282443
109.43,0.24,109.19,109.76,109.1,117628,44513648
110.96,1.53,110.72,111.74,110.69,236280,85630095
110.92,-0.04,110.96,111.07,110.6,104814,40599443
110.7,-0.22,111,111.05,110.01,235182,79406682
110.99,0.29,110.7,111.202,110.56,115891,40234583
111.26,0.27,111.17,111.48,110.82,148592,57452451
111.37,0.11,111.26,111.5,111.13,67811,27430378
109.57,-1.8,108.4,110.32,108.29,280084,98930140
109.57,0,109.57,109.57,109.57,2,62716349.2229841
109.37,-0.2,109.48,110.15,109.02,233891,80849157
109.88,0.51,109.36,110.14,109.21,145382,58871065
111.518,1.638,110.92,111.58,110.73,247926,88041589
111.23,-0.288,111.52,111.66,111.13,129383,46621385
111.16,-0.07,111.28,112.01,110.92,198357,72039747
111.29,0.13,111.16,111.46,110.99,106025,43476871
111.41,0.12,111.55,112.18,111.03,258900,93786559
110.41,-1,111.41,111.57,110.29,134563,52423717
110.69,0.28,111.84,112.38,110.04,419045,153574511
111.01,0.32,110.69,111.17,110.06,202100,75049020
111.4,0.39,110.91,111.53,110.88,196037,68999524
110.81,-0.59,111.4,111.42,110.49,116284,44263037
109.63,-1.18,110.04,110.25,109.27,247402,88405169
109.61,-0.02,109.63,109.93,109.39,135303,49064646
