Last Price,Ask Price,Bid Price,UBB(2),BollMA (20),LBB(2),EMAVG (5),SMAVG (200),SPY US Equity - Volume,SMAVG (15),BollW (SPY US),%B (SPY US),"MACD(12,26)",Sig(9),Diff,RSI,Moving Average,SPX Index - Last Price,CBOE VIX index- Last Price
206.61,206.53,206.5,208.8693,206.008,203.1467,207.2266,194.3713,108588152,83830296,2.7779,0.6052,2.061,2.3187,-0.2578,60.2266,69.7155,2060.31,14.21
206.47,206.31,206.26,208.8427,206.1325,203.4223,206.9744,194.4795,125180056,86812896,2.6296,0.5623,1.8921,2.2334,-0.3413,59.4307,68.8372,2059.82,14.89
203.1601,203.22,203.2,208.9689,206.0818,203.1946,205.703,194.571,159856400,92398784,2.8019,-0.006,1.4742,2.0816,-0.6073,44.4688,67.0273,2026.14,18.53
204.19,203.62,203.61,208.9482,206.0933,203.2384,205.1987,194.6629,159012800,97508104,2.7705,0.1667,1.2122,1.9077,-0.6955,48.7889,65.4603,2035.33,20.08
200.89,200.41,200.39,209.4964,205.9283,202.3601,203.7624,194.7359,202330192,106140760,3.4655,-0.206,0.7298,1.6721,-0.9423,38.4632,62.9651,2002.33,21.08
199.51,199.63,199.62,210.1836,205.6918,201.1999,202.345,194.8085,189965744,109316664,4.3676,-0.1881,0.2335,1.3844,-1.1509,35.1162,60.1374,1989.63,20.42
197.91,200.3371608841,201.1628796341,210.9831,205.3688,199.7544,200.8666,194.8602,259543840,122227536,5.4676,-0.1643,-0.2857,1.0504,-1.336,31.6747,57.136,1972.74,23.57
201.79,201.98,201.97,211.0061,205.1808,199.3554,201.1744,194.9304,253910096,133880984,5.6783,0.209,-0.3796,0.7644,-1.144,45.5982,55.0372,2012.89,19.44
206.78,207.12,207.06,211.1258,205.2588,199.3918,203.043,195.0234,257633888,146912048,5.7167,0.6296,-0.0509,0.6013,-0.6522,57.573,54.0182,2061.23,16.81
206.52,206.53,206.49,211.1973,205.3058,199.4142,204.202,195.1147,245084592,159391696,5.7393,0.603,0.1865,0.5184,-0.3318,56.8706,53.6094,2070.65,16.49
207.47,207.28,207.26,211.2836,205.3453,199.407,205.2913,195.2112,148318928,162348400,5.7837,0.6789,0.4462,0.5039,-0.0577,58.8463,53.0395,2078.54,15.25
207.75,207.96,207.94,211.3434,205.3698,199.3961,206.1109,195.3138,122167928,165525776,5.8174,0.6992,0.6669,0.5365,0.1304,59.4361,52.3485,2082.17,14.8
207.77,207.84,207.81,211.4216,205.4028,199.3839,206.6639,195.4163,42963400,163793200,5.8605,0.6967,0.8338,0.596,0.2378,59.4807,51.7631,2081.88,14.37
208.44,208.45,208.44,211.5308,205.4427,199.3547,207.2559,195.5326,57326704,161527216,5.9267,0.7462,1.0085,0.6785,0.33,61.029,51.2145,2088.77,14.5
208.72,208.79,208.78,211.7293,205.5188,199.3082,207.744,195.6529,79643952,160768448,6.0438,0.7577,1.1562,0.774,0.3822,61.6879,51.3189,2090.57,15.06
207.6,207.88,207.87,211.8871,205.6108,199.3345,207.696,195.7592,73540760,158431952,6.105,0.6585,1.1695,0.8531,0.3163,57.5003,51.181,2080.35,15.92
205.54,205.57,205.55,211.7733,205.5335,199.2938,206.9773,195.8486,130333832,158775536,6.0718,0.5005,1.0022,0.8829,0.1192,50.6851,51.625,2058.9,19.2
205.43,205,204.96,211.5559,205.4105,199.2651,206.4615,195.9425,121465864,156216160,5.9835,0.5016,0.8509,0.8765,-0.0256,50.3419,51.7359,2058.2,17.79
201.72,201.99,201.96,211.3685,205.1135,198.8585,204.881,196.0124,169632640,156924160,6.099,0.2287,0.4267,0.7866,-0.3598,40.4066,51.8748,2020.58,19.92
199.82,199.86,199.85,211.2155,204.7045,198.1935,203.194,196.0805,209151408,157378912,6.3614,0.1249,-0.062,0.6168,-0.6789,36.4401,51.9693,2002.61,21.12
202.31,202.38,202.36,211.0186,204.4895,197.9604,202.8993,196.1649,125346712,153070976,6.3857,0.3331,-0.2456,0.4443,-0.69,44.1743,52.8621,2025.9,19.31
205.9,205.78,205.77,210.9602,204.461,197.9618,203.8996,196.2628,147217792,145582560,6.3574,0.6107,-0.1003,0.3354,-0.4357,53.0455,53.3941,2062.14,17.01
204.25,203.97,203.95,210.9884,204.5155,198.0426,204.0164,196.3592,158567296,139226384,6.3299,0.4795,-0.1169,0.245,-0.3619,49.1775,52.7944,2044.81,17.55
202.65,202.69,202.68,210.9615,204.4385,197.9156,203.5609,196.4496,144396064,131677192,6.3813,0.3629,-0.2562,0.1447,-0.4009,45.6977,51.9964,2028.26,19.6
202.08,202.03,202.02,210.9112,204.498,198.0848,203.0673,196.5325,214553312,129641776,6.2721,0.3115,-0.4079,0.0342,-0.4421,44.4899,50.9709,2023.03,20.56
200.86,201.23,201.22,210.793,204.5655,198.338,202.3315,196.6018,192991088,132619920,6.0885,0.2025,-0.6194,-0.0965,-0.5229,41.9351,49.7208,2011.27,21.48
199.0199,199.36,199.32,210.6261,204.621,198.6159,201.2276,196.6556,176613904,136249648,5.8695,0.0336,-0.9249,-0.2622,-0.6627,38.3574,48.212,1992.67,22.39
201.63,201.73,201.72,210.6335,204.613,198.5925,201.3618,196.7194,211879600,147510736,5.8848,0.2523,-0.9455,-0.3989,-0.5466,45.4647,47.1003,2019.42,20.95
202.055,202.05,202.02,210.4094,204.3767,198.3441,201.5928,196.7865,130991072,152421680,5.9035,0.3076,-0.9169,-0.5025,-0.4144,46.5454,46.0187,2022.55,19.89
203.08,203.1,203.09,210.1791,204.2047,198.2304,202.0886,196.8699,122942704,155308272,5.8513,0.4059,-0.8023,-0.5624,-0.2399,49.1621,45.4231,2032.12,18.85
206.1,206.01,206,209.9894,204.1362,198.2831,203.4257,196.9787,174356032,162029280,5.7346,0.6678,-0.4625,-0.5424,0.08,55.9968,45.8025,2063.15,16.4
204.97,204.83,204.8,209.6284,203.9972,198.3661,203.9405,197.078,117516752,161174816,5.5208,0.5864,-0.2811,-0.4902,0.2091,53.1192,46.0009,2051.82,16.66
205.45,205.74,205.73,209.2878,203.8812,198.4747,204.4436,197.1698,92009712,159211072,5.3037,0.6451,-0.0975,-0.4116,0.3142,54.1959,46.9858,2057.09,15.52
202.74,203.38,203.37,208.5973,203.5962,198.5952,203.8758,197.2678,134044600,156838544,4.9127,0.4144,-0.1687,-0.363,0.1943,47.5549,47.7798,2029.55,17.22
200.14,199.65,199.62,207.7946,203.1672,198.5399,202.6305,197.3609,168514304,154129392,4.5552,0.1729,-0.43,-0.3764,-0.0536,42.2107,47.6395,2002.16,20.44
201.9902,202.36,202.35,207.0635,202.8867,198.71,202.4171,197.4562,173585424,157345312,4.1173,0.3927,-0.4822,-0.3976,-0.0846,46.793,47.1929,2021.25,18.76
199.45,199.58,199.54,206.8283,202.5823,198.3363,201.428,197.5324,197729728,160712768,4.1919,0.1312,-0.7203,-0.4621,-0.2581,41.8827,46.6718,1994.99,20.97
201.92,202.16,202.14,206.4529,202.4068,198.3606,201.592,197.6114,163106976,161015424,3.998,0.4398,-0.7015,-0.51,-0.1915,47.6367,46.8103,2020.85,19.43
204.84,204.63,204.62,206.7297,202.5628,198.3958,202.6747,197.7036,124212880,159669872,4.1143,0.7732,-0.4459,-0.4972,0.0513,53.4981,47.4538,2050.03,17.33
204.06,203.55,203.54,206.7907,202.7747,198.7588,203.1365,197.7887,134306720,154320096,3.961,0.66,-0.3028,-0.4583,0.1555,51.8291,48.1605,2041.51,18.33
206.12,205.99,205.98,207.2288,202.9653,198.7018,204.131,197.8799,97953184,147984240,4.2012,0.87,-0.0229,-0.3712,0.3483,55.755,49.4032,2062.52,16.85
205.55,205.83,205.82,207.1656,202.9478,198.7299,204.604,197.9704,125672024,144588112,4.1565,0.8085,0.1512,-0.2667,0.418,54.4331,50.0438,2055.47,17.29
204.63,204.74,204.73,207.2112,202.9668,198.7223,204.6127,198.0544,87219016,136277408,4.1824,0.6959,0.2125,-0.1709,0.3834,52.2786,50.4533,2046.74,18.55
206.81,206.73,206.69,207.7328,203.1748,198.6167,205.3451,198.157,96164184,133955616,4.4869,0.8988,0.432,-0.0503,0.4823,56.6564,50.9886,2068.59,17.23
206.93,207.09,207.08,208.2258,203.4173,198.6087,205.8734,198.2572,91087784,131831952,4.7277,0.8653,0.6086,0.0815,0.5271,56.8908,51.0524,2068.53,16.96
208.92,208.91,208.9,209.0376,203.8203,198.603,206.8889,198.3631,97545952,126711280,5.1195,0.9887,0.8988,0.245,0.6539,60.6881,51.5931,2088.48,15.34
209.78,209.8,209.79,209.7022,204.3583,199.0143,207.8526,198.4705,93670432,125121528,5.23,1.0073,1.1845,0.4329,0.7517,62.2363,52.1674,2096.99,14.69
210.11,210.06,210.05,210.5239,204.7823,199.0406,208.6051,198.5794,76968200,124118760,5.6075,0.964,1.4212,0.6305,0.7907,62.841,53.2592,2100.34,15.8
210.13,210.02,210.01,211.2313,205.186,199.1407,209.1134,198.6897,80652944,120559320,5.8925,0.9089,1.592,0.8228,0.7692,62.8798,54.7356,2099.68,15.45
209.98,210.02,210.01,211.8381,205.531,199.2239,209.4023,198.7975,91462488,115422528,6.1374,0.8527,1.6958,0.9974,0.6984,62.354,55.8471,2097.45,15.29
211.239,211.21,211.2,212.5679,205.788,199.0081,210.0145,198.9198,140896384,113243256,6.5892,0.902,1.8582,1.1696,0.6886,64.9995,57.4983,2110.3,14.3
211.209,211.17,211.16,213.2638,206.0999,198.936,210.4127,199.0365,74411056,105022016,6.9519,0.8566,1.9618,1.328,0.6338,64.8825,58.7302,2109.66,14.56
211.81,211.83,211.82,213.9911,206.4179,198.8447,210.8784,199.1572,72472264,98979704,7.3377,0.856,2.0686,1.4761,0.5925,66.1953,59.6371,2115.48,13.69
211.63,211.51,211.5,214.5625,206.8624,199.1624,211.129,199.2755,73061688,95569624,7.4446,0.8096,2.1143,1.6038,0.5106,65.4067,60.6069,2113.86,13.84
211.38,211.46,211.44,214.7094,207.4244,200.1394,211.2126,199.3835,72697872,91462368,7.0242,0.7715,2.1061,1.7043,0.4019,64.2615,61.2145,2110.74,13.91
210.66,211.01,211,214.8226,207.8579,200.8932,211.0284,199.487,108075968,92137216,6.7014,0.7012,2.0183,1.7671,0.2512,60.9517,61.6802,2104.5,13.34
211.99,211.95,211.94,214.5024,208.4849,202.4673,211.349,199.6016,87491424,89591840,5.7726,0.7912,2.0325,1.8202,0.2124,64.5808,62.5589,2117.39,13.04
211.12,211,210.99,214.249,208.9449,203.6408,211.2726,199.7202,110325808,91132296,5.077,0.705,1.9511,1.8463,0.1048,60.6124,62.8415,2107.78,13.86
210.2301,210.16,210.15,214.1947,209.2144,204.2341,210.9251,199.8311,114497192,92354496,4.761,0.602,1.7941,1.8359,-0.0418,56.7698,62.8328,2098.53,14.23
210.46,210.49,210.48,213.9379,209.5344,205.131,210.7701,199.9397,76872960,91406840,4.2031,0.6051,1.669,1.8025,-0.1335,57.5191,62.6065,2101.04,14.04
207.5,207.66,207.65,213.8304,209.6034,205.3764,209.6801,200.0395,188127984,97445648,4.0333,0.2512,1.3159,1.7052,-0.3893,46.3742,61.4735,2071.26,15.2
208.36,208.34,208.33,213.5925,209.7439,205.8953,209.24,200.1356,89818896,97188872,3.6698,0.3202,1.0928,1.5827,-0.4899,49.4395,60.5162,2079.43,15.06
204.98,204.76,204.75,213.519,209.7614,206.0039,207.82,200.2126,157121264,102532416,3.5827,-0.1362,0.6359,1.3934,-0.7574,39.8085,58.8683,2044.16,16.69
204.5,204.56,204.55,213.872,209.6459,205.4198,206.7133,200.2833,110145720,104498600,4.0317,-0.1088,0.2324,1.1612,-0.9287,38.6568,57.1756,2040.24,16.87
207.1,206.95,206.95,213.8593,209.6544,205.4495,206.8422,200.3612,93993520,104667336,4.0112,0.1963,0.1211,0.9532,-0.8321,47.5144,55.9267,2065.95,15.42
205.8272,205.59,205.58,214.0172,209.4998,204.9824,206.5039,200.4335,162410896,106101632,4.3126,0.0935,-0.0691,0.7487,-0.8178,44.1533,54.446,2053.4,16
208.58,208.15,208.15,213.9725,209.4398,204.907,207.1959,200.5145,136099200,110214176,4.3285,0.4052,0.0023,0.5994,-0.5971,52.0531,53.4358,2081.19,15.61
207.96,208.04,208.03,213.8982,209.3323,204.7663,207.4506,200.5909,94510424,111683384,4.3624,0.3497,0.0088,0.4813,-0.4725,50.3264,52.3587,2074.28,15.66
210.46,210.62,210.61,213.9285,209.3488,204.7691,208.4538,200.6787,228808528,122066512,4.3752,0.6213,0.2132,0.4277,-0.2145,56.5808,51.8101,2099.5,13.97
209.5,209.61,209.61,213.896,209.3248,204.7535,208.8025,200.7622,117917304,125081136,4.3676,0.5192,0.2943,0.401,-0.1067,53.7805,51.2978,2089.27,14.07
210.41,210.39,210.38,213.7991,209.2833,204.7675,209.3383,200.8483,177715088,129723744,4.3155,0.6247,0.4271,0.4062,0.0209,56.0033,50.6851,2108.1,13.02
210,209.91,209.9,213.6657,209.2229,204.78,209.5589,200.9261,71784536,128676624,4.247,0.5875,0.4935,0.4237,0.0699,54.7263,50.2647,2104.42,13.41
208.82,208.94,208.91,213.3562,209.0734,204.7905,209.3126,200.9933,77805320,126508592,4.097,0.4704,0.4459,0.4281,0.0178,51.1138,49.8607,2091.5,13.62
205.76,205.89,205.88,213.1258,208.7799,204.4339,208.1284,201.0442,159521712,129510224,4.1632,0.1526,0.1593,0.3743,-0.215,43.1577,48.8349,2061.05,15.44
205.27,205.35,205.32,212.9044,208.4744,204.0443,207.1756,201.0926,153067248,134589840,4.25,0.1383,-0.1061,0.2783,-0.3843,42.0296,48.5246,2056.15,15.8
205.74,205.78,205.76,212.6919,208.2284,203.7648,206.6971,201.1467,118938968,129977240,4.2872,0.2213,-0.2753,0.1675,-0.4429,43.5538,48.1041,2061.02,15.07
208.25,208.06,208.05,212.1588,208.0414,203.9239,207.2147,201.2202,96180368,130401336,3.9583,0.5253,-0.2045,0.0931,-0.2977,50.968,48.9013,2086.24,14.51
206.43,206.39,206.33,211.7257,207.8069,203.888,206.9531,201.2817,126768704,128377832,3.7716,0.3243,-0.2919,0.0161,-0.3081,46.2266,49.442,2067.89,15.29
205.7,205.89,205.84,211.4359,207.5804,203.7248,206.5354,201.3388,137303584,130188360,3.7148,0.2561,-0.4153,-0.0702,-0.3452,44.4408,49.2224,2059.69,15.11
206.435,206.48,206.47,211.027,207.3791,203.7312,206.502,201.3968,86900904,129715520,3.5181,0.3706,-0.4486,-0.1459,-0.3028,46.6745,49.4025,2066.96,14.67
207.83,207.81,207.8,211.0485,207.3956,203.7427,206.9446,201.4547,114368152,126512672,3.5227,0.5595,-0.3583,-0.1884,-0.17,50.7238,49.3076,2080.62,14.74
207.28,207.3,207.29,210.9677,207.3416,203.7155,207.0564,201.5087,81236336,122855144,3.4977,0.4915,-0.3274,-0.2162,-0.1112,49.1394,49.2228,2076.33,14.78
207.975,208.12,208.11,210.9589,207.4914,204.0238,207.3626,201.5688,89351936,122511248,3.3424,0.5697,-0.2439,-0.2217,-0.0222,51.2131,48.8394,2081.9,13.98
208.9,209.06,209.05,210.9421,207.7114,204.4807,207.8751,201.6339,85548856,112960600,3.1108,0.684,-0.102,-0.1978,0.0958,53.9067,48.8484,2091.18,13.09
210.04,210.07,210.06,211.229,207.8584,204.4878,208.5967,201.7106,72722912,109947640,3.2432,0.8236,0.1013,-0.138,0.2393,57.0538,48.9234,2102.06,12.58
209.09,209.17,209.16,211.2976,208.0215,204.7454,208.7611,201.7782,74436592,103062408,3.1497,0.6631,0.1836,-0.0736,0.2573,53.7598,48.8544,2092.43,13.94
209.49,209.63,209.62,211.3977,208.067,204.7363,209.0041,201.8484,75099864,103283432,3.2015,0.7136,0.278,-0.0033,0.2813,54.9395,49.1276,2095.84,13.67
210.43,210.52,210.5,211.6757,208.1905,204.7053,209.4794,201.9215,99529320,104731696,3.3481,0.8213,0.4237,0.0821,0.3416,57.6723,50.1644,2106.63,12.84
210.37,210.56,210.55,211.6597,208.186,204.7123,209.7763,201.9947,68934864,98692576,3.3371,0.8144,0.5283,0.1713,0.3569,57.4329,51.2646,2104.99,12.6
207.95,208.12,208.11,211.5303,208.1085,204.6868,209.1675,202.0493,191113232,101228976,3.2884,0.4768,0.4111,0.2193,0.1918,48.6582,51.6292,2081.18,13.89
209.85,209.6,209.59,211.435,208.0805,204.726,209.395,202.1124,92189480,99445672,3.2242,0.7638,0.4662,0.2687,0.1975,54.5318,51.8838,2100.4,13.3
209.6,209.64,209.62,211.3735,208.0605,204.7475,209.4633,202.1694,72559832,97870968,3.1846,0.7323,0.4841,0.3117,0.1724,53.6619,52.4149,2097.29,13.25
210.63,210.56,210.55,211.6364,208.151,204.6656,209.8522,202.235,78264616,94637368,3.3489,0.8556,0.5748,0.3644,0.2104,56.7248,53.2923,2107.96,12.71
211.16,211.21,211.19,211.9599,208.421,204.8821,210.2881,202.3096,102585944,92322856,3.3959,0.887,0.6816,0.4278,0.2538,58.2539,54.1194,2112.93,12.48
211.6499,211.7,211.68,212.2352,208.74,205.2448,210.7421,202.3823,61327388,90617952,3.3488,0.9163,0.7965,0.5015,0.295,59.6723,54.7586,2117.69,12.29
210.77,210.96,210.95,212.3062,208.9915,205.6768,210.7514,202.4544,79358128,88283952,3.1721,0.7683,0.8073,0.5627,0.2446,55.9925,55.2481,2108.92,13.12
211.44,211.66,211.65,212.6115,209.151,205.6906,210.9809,202.5286,86863528,88659096,3.309,0.8307,0.8601,0.6222,0.2379,58.1108,55.7408,2114.76,12.41
210.57,210.38,210.37,212.6329,209.358,206.0831,210.8439,202.5934,125684904,91081296,3.1286,0.685,0.8222,0.6622,0.16,54.4459,55.7793,2106.85,13.39
208.46,208.71,208.66,212.3481,209.496,206.644,210.0493,202.6496,161304896,96131696,2.7228,0.3184,0.6148,0.6527,-0.0379,46.7458,55.043,2085.51,14.55
210.72,210.71,210.69,212.2354,209.7103,207.1851,210.2729,202.7134,103399712,98176816,2.4082,0.6999,0.6256,0.6473,-0.0217,54.2149,55.0755,2108.29,12.7
211.32,211.46,211.44,212.3476,209.8848,207.4219,210.6219,202.7914,70927232,97942864,2.3469,0.7914,0.6748,0.6528,0.022,55.9801,55.1499,2114.49,12.85
208.9,209,208.95,212.174,209.9657,207.7575,210.0479,202.8474,113326160,100491280,2.1035,0.2587,0.5126,0.6247,-0.1122,47.9502,54.4554,2089.46,14.31
208.04,208.05,208.04,212.1657,209.969,207.7723,209.3786,202.9009,135060144,102860000,2.0924,0.0609,0.311,0.562,-0.2509,45.4549,53.5999,2080.15,15.15
208.87,208.99,208.97,212.1672,209.9675,207.7678,209.2091,202.9542,88244944,104147344,2.0952,0.2505,0.2158,0.4928,-0.2769,48.2537,53.571,2088,15.13
211.62,211.36,211.35,212.3614,210.0465,207.7316,210.0127,203.0191,155877264,101798280,2.2041,0.8399,0.3581,0.4658,-0.1077,56.2617,53.6945,2116.1,12.86
210.605,210.38,210.35,212.4059,210.1222,207.8386,210.2101,203.0789,75708064,100699520,2.1736,0.6057,0.3846,0.4496,-0.065,53.0014,53.6474,2105.33,13.85
209.98,210.08,210.07,212.4132,210.1467,207.8803,210.1334,203.1402,119727592,103844032,2.157,0.4632,0.3511,0.4299,-0.0788,51.0401,53.2413,2099.12,13.86
210.02,210.06,210.05,212.3895,210.1263,207.863,210.0956,203.2013,94667944,104937592,2.1542,0.4765,0.324,0.4087,-0.0847,51.1647,52.7349,2098.48,13.76
212.21,212.33,212.31,212.6565,210.2182,207.78,210.8004,203.2776,95934008,104494128,2.3197,0.9084,0.4738,0.4217,0.0521,57.5345,52.5822,2121.1,12.74
212.44,212.46,212.44,212.8306,210.4427,208.0549,211.3469,203.3549,76510096,105506304,2.2693,0.9182,0.6041,0.4582,0.1459,58.1518,52.7365,2122.73,12.38
213.1,213.15,213.14,213.2392,210.6052,207.9713,211.9313,203.455,74549688,105185744,2.5014,0.9736,0.752,0.5169,0.235,59.951,52.8679,2129.2,12.73
213.03,213,212.98,213.5685,210.7767,207.985,212.2975,203.5576,72114608,104202480,2.649,0.9036,0.8537,0.5843,0.2694,59.658,53.2402,2127.83,12.85
212.88,212.81,212.8,213.8259,210.8893,207.9526,212.4917,203.6526,76857528,100947328,2.785,0.839,0.9116,0.6498,0.2619,58.9928,54.115,2125.85,12.88
213.5,213.4,213.39,214.1555,211.0062,207.857,212.8278,203.76,64764584,94511304,2.985,0.8959,0.9961,0.719,0.2771,60.932,54.5948,2130.82,12.11
212.99,213.01,213.01,214.3296,211.0733,207.8169,212.8819,203.8646,57433496,91446888,3.0855,0.7943,1.0103,0.7773,0.233,58.4821,54.7735,2126.06,12.13
210.7,211.11,211.1,214.3276,211.0697,207.8119,212.1546,203.963,124308584,95005648,3.087,0.4433,0.8272,0.7873,0.0399,48.9623,54.8458,2104.2,14.06
212.7,212.64,212.63,214.4646,211.1328,207.8009,212.3364,204.0603,93213984,93664832,3.1562,0.7352,0.8339,0.7966,0.0373,55.7388,55.5804,2123.48,13.27
212.46,212.75,212.74,214.5969,211.2272,207.8576,212.3776,204.1536,74974560,89659128,3.1906,0.6829,0.8104,0.7994,0.0111,54.7986,56.0478,2120.79,13.31
211.14,211.36,211.35,214.4842,211.3613,208.2383,211.9651,204.2416,124919608,92104104,2.9551,0.4646,0.6776,0.775,-0.0974,49.8206,55.5878,2107.39,13.84
211.57,211.54,211.53,214.5138,211.4037,208.2937,211.8334,204.3253,93338752,87934872,2.9423,0.5267,0.6,0.74,-0.14,51.3704,55.4713,2111.73,13.97
211.36,211.27,211.26,214.5156,211.4057,208.2959,211.6756,204.4033,91531008,88989736,2.9421,0.4926,0.5157,0.6951,-0.1795,50.5493,55.4362,2109.6,14.24
211.92,212.21,212.2,214.4511,211.5567,208.6624,211.757,204.4843,87820912,86862624,2.7362,0.5628,0.4884,0.6538,-0.1654,52.7195,55.5473,2114.07,13.66
210.1292,210.54,210.53,214.1647,211.6612,209.1577,211.2144,204.5481,151882816,90676952,2.3656,0.194,0.3186,0.5868,-0.2681,45.7976,54.7089,2095.84,14.71
209.77,209.84,209.83,214.0336,211.7062,209.3788,210.733,204.605,121704672,92394992,2.1987,0.084,0.1533,0.5001,-0.3468,44.5346,53.7363,2092.83,14.21
208.48,208.51,208.5,214.2692,211.5492,208.8292,209.982,204.6528,89063328,93231872,2.5715,-0.0642,-0.0809,0.3839,-0.4648,40.2422,52.3285,2079.28,15.29
208.45,208.65,208.64,214.4572,211.4415,208.4258,209.4713,204.6976,105034688,95264208,2.8525,0.004,-0.2658,0.2539,-0.5198,40.1453,50.9347,2080.15,14.47
210.95,211.3,211.28,214.4406,211.49,208.5393,209.9642,204.7564,134551280,99426656,2.7903,0.4085,-0.2083,0.1615,-0.3698,50.7818,50.3482,2105.2,13.22
211.63,211.56,211.55,214.4431,211.5705,208.6978,210.5195,204.8135,73876448,99227912,2.7155,0.5104,-0.1065,0.1079,-0.2144,53.2171,49.7971,2108.86,12.85
210.01,209.98,209.96,214.3945,211.4605,208.5264,210.3496,204.8619,135382368,103935768,2.7751,0.2528,-0.1549,0.0553,-0.2102,47.2225,48.9929,2094.11,13.78
209.11,209.01,209,214.3617,211.294,208.2262,209.9364,204.9062,124384184,108399144,2.9038,0.144,-0.2627,-0.0083,-0.2545,44.241,48.6557,2084.43,15.39
210.25,210.37,210.37,214.134,211.1515,208.1689,210.041,204.9568,85308224,105799120,2.825,0.3489,-0.2533,-0.0573,-0.1961,48.6625,48.1502,2096.29,14.81
210.59,210.36,210.35,213.8918,211.0295,208.1671,210.224,205.0062,126708632,108032096,2.7128,0.4232,-0.216,-0.089,-0.1269,49.9376,47.803,2100.44,14.5
212.78,212.91,212.89,213.8742,211.0245,208.1747,211.076,205.067,165867952,114091656,2.7009,0.808,-0.0095,-0.0731,0.0636,57.295,48.3369,2121.24,13.19
210.81,210.45,210.45,213.5038,210.89,208.2761,210.9873,205.1186,130478688,114462264,2.4789,0.4847,-0.0048,-0.0595,0.0546,50.1545,48.25,2109.99,13.96
211.89,211.91,211.91,213.3125,210.835,208.3575,211.2882,205.177,70696024,112952752,2.3502,0.7129,0.0851,-0.0306,0.1156,53.5707,48.4658,2122.85,12.74
212.04,212.01,212.02,213.4332,210.902,208.3708,211.5388,205.2316,68476800,111415800,2.4003,0.7248,0.1665,0.0089,0.1576,54.0418,48.5603,2124.2,12.11
210.5,210.49,210.48,213.1887,210.792,208.3952,211.1925,205.2812,92307320,111714896,2.274,0.4391,0.1056,0.0282,0.0774,48.5904,48.7598,2108.58,13.26
209.86,209.82,209.81,212.9628,210.662,208.3611,210.7484,205.3339,97107360,108063200,2.1844,0.3257,0.0055,0.0237,-0.0181,46.4915,48.8996,2102.31,14.01
209.82,209.84,209.85,212.9138,210.596,208.2781,210.4389,205.3826,104174840,106894544,2.2012,0.3326,-0.0761,0.0037,-0.0798,46.3567,49.3363,2101.49,14.02
205.42,205.42,205.43,213.4763,210.2885,207.1006,208.7659,205.4082,202621328,114465072,3.0319,-0.2636,-0.4901,-0.0951,-0.3951,34.5065,48.9335,2057.64,18.85
205.85,205.9,205.9,213.6966,210.013,206.3293,207.794,205.4418,182925104,119657768,3.508,-0.0651,-0.7747,-0.231,-0.5437,36.2224,47.8936,2063.11,18.23
207.5,207.52,207.51,213.5215,209.792,206.0624,207.696,205.4844,135979872,119753008,3.5555,0.1927,-0.8571,-0.3562,-0.5009,42.4527,47.1247,2077.42,16.09
207.31,207.3,207.3,213.5291,209.651,205.7729,207.5673,205.5186,104373648,121786160,3.6995,0.1982,-0.9271,-0.4704,-0.4567,41.9445,46.7477,2076.78,16.79
206.72,206.71,206.72,213.5804,209.4985,205.4166,207.2849,205.5484,117975368,120625688,3.8968,0.1597,-1.0185,-0.58,-0.4385,40.3303,46.4684,2068.76,17.01
208.02,207.99,207.98,213.5852,209.4755,205.3658,207.5299,205.5794,173820256,123921424,3.9238,0.3229,-0.9747,-0.659,-0.3158,45.3235,46.2299,2081.34,16.09
204.53,204.49,204.51,213.9073,209.2795,204.6517,206.5299,205.5986,164020064,129168880,4.4226,-0.0131,-1.2078,-0.7687,-0.439,36.4943,45.2696,2046.68,19.66
